,Black Total Pop,Population Total,White Population Total,Zip,Percentage Black Residents,Percentage POC Residents,Percentage White Residents,% of Home Purchases by Investors,% of Low-Priced Homes Purchased by Investors,Time Period
4853,630,37580,27525,92821,0.016764236295902075,0.26756253326237356,0.7324374667376264,0.028135925000000003,0.025875975000000002,2005-2009
4854,969,35316,22507,92831,0.027437988447162758,0.3626967946539812,0.6373032053460188,0.0128535,0.0177515,2005-2009
4855,902,25247,15128,92832,0.03572701707133521,0.4008000950607993,0.5991999049392007,0.019110349999999998,0.02383855,2005-2009
4856,1708,53309,21474,92833,0.03203961807574706,0.5971787127877094,0.4028212872122906,0.02041178,0.02783966,2005-2009
4857,622,23378,15660,92835,0.026606210967576354,0.3301394473436564,0.6698605526563436,0.029283499999999997,0.04230128,2005-2009
4858,1144,56291,27561,92840,0.02032296459469542,0.5103835426622373,0.4896164573377627,0.018992600000000002,0.027011066666666667,2005-2009
4859,467,32839,15391,92841,0.01422089588598922,0.5313194677060812,0.4686805322939188,0.026774,0.0378125,2005-2009
4860,282,24314,6584,92844,0.011598256148720901,0.7292095089248992,0.2707904910751008,0.0229358,0.0238095,2005-2009
4861,559,17202,13096,92845,0.03249622136960818,0.23869317521218458,0.7613068247878154,0.0444444,0.0555556,2005-2009
4862,1969,27304,20313,92860,0.07211397597421623,0.25604307061236453,0.7439569293876355,0.028317099999999998,0.15555555000000001,2005-2009
4863,577,19715,13950,92865,0.02926705554146589,0.29241694141516617,0.7075830585848338,0.016129,0.0434783,2005-2009
4864,672,44569,31132,92867,0.015077744620700486,0.3014875810540959,0.6985124189459041,0.029512260000000002,0.07293114,2005-2009
4865,698,37390,24373,92869,0.018668093073014175,0.3481412142284033,0.6518587857715967,0.019346259999999997,0.016076299999999998,2005-2009
4866,1187,53474,39717,92870,0.02219770355686876,0.2572652130007106,0.7427347869992894,0.025301500000000005,0.032103799999999995,2005-2009
4867,3366,48654,33262,92879,0.06918238993710692,0.31635631191680025,0.6836436880831998,0.030393100000000006,0.05264924,2005-2009
4868,5081,61187,32782,92880,0.08304051514210535,0.46423259842777065,0.5357674015722294,0.01631523333333333,0.24761903333333332,2005-2009
4869,2178,32817,23392,92881,0.0663680409543834,0.2871987079867142,0.7128012920132858,0.027430220000000005,0.22410506000000002,2005-2009
4870,2688,70188,51851,92882,0.03829714481107881,0.261255485268137,0.738744514731863,0.028858075,0.0691108,2005-2009
4871,2422,31940,22869,92883,0.07582968065122105,0.28400125234815277,0.7159987476518472,0.027145700000000002,0.12879366,2005-2009
4872,641,48649,37155,92886,0.01317601595099591,0.23626384920553356,0.7637361507944664,0.02610884,0.04012336,2005-2009
4873,338,20071,14648,92887,0.016840217228837627,0.2701908225798416,0.7298091774201584,0.030374259999999997,0.026057999999999998,2005-2009
4874,430,32360,25876,93001,0.013288009888751545,0.20037082818294194,0.7996291718170581,0.046937833333333324,0.05246816666666667,2005-2009
4875,1645,51454,41674,93003,0.031970303572122674,0.19007268628289342,0.8099273137171066,0.020510720000000003,0.02118774,2005-2009
4876,832,30417,24674,93004,0.0273531248972614,0.18880888976559163,0.8111911102344084,0.01616625,0.01636405,2005-2009
4877,1546,43234,32497,93010,0.03575889346347782,0.2483462090021742,0.7516537909978258,0.02349164,0.030771680000000003,2005-2009
4878,1247,35366,27380,93012,0.03525985409715546,0.22581010009613756,0.7741898999038624,0.01982308,0.020761619999999998,2005-2009
4879,153,15944,12797,93013,0.0095960863020572,0.19737832413447065,0.8026216758655293,0.0727273,0.125,2005-2009
4880,488,36407,28617,93021,0.013404015711264317,0.21396984096464966,0.7860301590353503,0.02328206,0.01936336,2005-2009
4881,132,20603,18587,93023,0.006406833956219968,0.09784982769499584,0.9021501723050042,0.0404412,0.06895605,2005-2009
4882,2132,61215,46824,93030,0.034828065016744264,0.2350894388630238,0.7649105611369762,0.032811,0.05079673333333334,2005-2009
4883,2309,82263,60131,93033,0.02806851196771331,0.2690395439018757,0.7309604560981243,0.0384615,0.0446281,2005-2009
4884,1390,26966,20166,93035,0.05154639175257732,0.2521693985018171,0.7478306014981829,0.026955280000000005,0.03647536,2005-2009
4885,1479,44277,34087,93036,0.03340334711023782,0.23014206021184813,0.7698579397881519,0.03039405,0.03789385,2005-2009
4886,1279,56687,43994,93063,0.0225624922821811,0.22391377211706387,0.7760862278829361,0.01690486,0.014867480000000002,2005-2009
4887,1123,72273,57115,93065,0.015538306144756686,0.20973254188977908,0.7902674581102209,0.021449,0.03307074,2005-2009
4888,732,32860,22915,93101,0.022276323797930615,0.30264759586122947,0.6973524041387705,0.0661157,0.2,2005-2009
4889,350,24967,21255,93105,0.014018504425842111,0.1486762526535026,0.8513237473464974,0.056338,0.1666667,2005-2009
4890,1294,55064,37478,93117,0.02349992735725701,0.31937381955542643,0.6806261804445736,0.0319149,0.125,2005-2009
4891,3018,56028,38544,93215,0.05386592418076676,0.31205825658599273,0.6879417434140073,0.0816327,0.147541,2005-2009
4892,199,15391,13647,93221,0.012929634201806251,0.11331297511532712,0.8866870248846729,0.039809899999999995,0.0710084,2005-2009
4893,3726,66316,52500,93230,0.05618553591893359,0.20833584655286808,0.7916641534471319,0.02204776,0.05086440000000001,2005-2009
4894,3277,37062,23888,93245,0.08841940532081377,0.35545842102422964,0.6445415789757704,0.0237536,0.0801587,2005-2009
4895,908,75390,60258,93257,0.012044037670778617,0.200716275368086,0.799283724631914,0.021947819999999996,0.03235706,2005-2009
4896,148,16890,14989,93268,0.008762581409117821,0.11255180580224988,0.8874481941977501,0.08528495,0.11134565,2005-2009
4897,2811,71430,59060,93274,0.03935321293574129,0.17317653646927067,0.8268234635307293,0.036346175,0.06209745,2005-2009
4898,1835,51849,43331,93277,0.03539123223205848,0.1642847499469614,0.8357152500530386,0.0273322,0.05924433999999999,2005-2009
4899,1585,54899,42896,93291,0.028871199839705642,0.21863786225614312,0.7813621377438569,0.026104720000000005,0.06029782,2005-2009
4900,1640,38825,31500,93292,0.04224082421120412,0.18866709594333553,0.8113329040566645,0.028965659999999997,0.0946951,2005-2009
4901,7396,51607,32057,93304,0.14331389152634333,0.3788245780611157,0.6211754219388843,0.051216775,0.102924675,2005-2009
4902,2162,37871,25340,93305,0.05708853740329012,0.33088643025005937,0.6691135697499406,0.0921457,0.14112445,2005-2009
4903,2733,68910,49186,93306,0.039660426643447974,0.2862284138731679,0.7137715861268321,0.0392854,0.09965157999999999,2005-2009
4904,7646,84184,53296,93307,0.09082485983084672,0.36691057683170203,0.633089423168298,0.04586211999999999,0.08831518000000001,2005-2009
4905,2119,54132,46380,93308,0.03914505283381364,0.14320549767235646,0.8567945023276435,0.06684852,0.15558562,2005-2009
4906,6992,60631,43535,93309,0.11532054559548746,0.28196797018027087,0.7180320298197291,0.0433862,0.08396300000000001,2005-2009
4907,3058,44358,29833,93311,0.0689390865232878,0.32744938906172505,0.672550610938275,0.031329079999999995,0.07613052000000001,2005-2009
4908,2273,56313,44763,93312,0.04036368156553549,0.20510361728197757,0.7948963827180224,0.03325564,0.1949994,2005-2009
4909,4345,43644,26461,93313,0.09955549445513702,0.39370818440106314,0.6062918155989369,0.02212982,0.11631302000000002,2005-2009
4910,670,23264,19019,93314,0.028799862448418156,0.18247077028885827,0.8175292297111417,0.0664313,0.36820768,2005-2009
4911,1079,27920,23600,93401,0.038646131805157594,0.1547277936962751,0.8452722063037249,0.0313526,0.019019166666666667,2005-2009
4912,2269,34833,26530,93405,0.06513937932420406,0.2383659173771998,0.7616340826228002,0.048307275000000004,0.08208245,2005-2009
4913,440,30076,26515,93420,0.014629605000664982,0.11840005319856362,0.8815999468014364,0.02576736,0.031413619999999996,2005-2009
4914,727,31899,28559,93422,0.022790683093513904,0.1047054766607104,0.8952945233392896,0.028461374999999997,0.03285665,2005-2009
4915,14,6348,5820,93428,0.002205419029615627,0.08317580340264652,0.9168241965973535,0.0319149,0.06,2005-2009
4916,402,13337,10894,93433,0.030141711029466896,0.18317462697758113,0.8168253730224189,0.03671386666666667,0.04388076666666666,2005-2009
4917,3771,55176,37401,93436,0.06834493257938234,0.3221509351892127,0.6778490648107873,0.023418075,0.0201188,2005-2009
4918,3,10998,10393,93442,0.00027277686852154935,0.055010001818512455,0.9449899981814875,0.0406537,0.0880952,2005-2009
4919,518,19578,16510,93444,0.026458269486157933,0.15670650730411684,0.8432934926958832,0.0280893,0.039281333333333335,2005-2009
4920,1371,44288,36594,93446,0.030956466763005782,0.1737265173410405,0.8262734826589595,0.0310591,0.04173538,2005-2009
4921,98,7789,7177,93449,0.012581846193349596,0.07857234561561177,0.9214276543843882,0.0675602,0.18253966666666666,2005-2009
4922,1349,42513,35554,93455,0.03173147037376802,0.16369110624985295,0.836308893750147,0.0362139,0.024143740000000004,2005-2009
4923,2145,13232,9165,93505,0.16210701330108826,0.3073609431680774,0.6926390568319226,0.0707305,0.08366112,2005-2009
4924,9367,39120,23771,93534,0.23944274028629856,0.39235685071574644,0.6076431492842536,0.052158333333333334,0.04903543333333333,2005-2009
4925,12810,71313,49251,93536,0.17963064237936982,0.30936855832737364,0.6906314416726264,0.01923202,0.0208555,2005-2009
4926,11647,74203,26065,93550,0.15696130884196058,0.6487338786841502,0.3512661213158498,0.0351264,0.034301700000000004,2005-2009
4927,5606,50572,31302,93551,0.11085185478130191,0.3810408921933085,0.6189591078066915,0.015833575000000003,0.0183658,2005-2009
4928,7335,42073,16219,93552,0.1743398379007915,0.6145033632020536,0.38549663679794643,0.0365482,0.0362401,2005-2009
4929,1863,32967,25820,93555,0.056511056511056514,0.2167925501258835,0.7832074498741165,0.12747096666666666,0.2599801666666666,2005-2009
4930,2054,19189,12735,93560,0.10704049194851217,0.3363385272812549,0.6636614727187451,0.0308924,0.066623525,2005-2009
4931,1223,34246,30526,93561,0.03571219996495941,0.10862582491385853,0.8913741750861415,0.04458748,0.12913812,2005-2009
4932,1478,48597,35202,93611,0.03041340000411548,0.2756342984134823,0.7243657015865177,0.02772752,0.12741392,2005-2009
4933,1276,34814,23316,93612,0.03665192164071925,0.33026943183776647,0.6697305681622335,0.029420533333333332,0.039124,2005-2009
4934,45,10865,9838,93614,0.0041417395306028535,0.09452369995398069,0.9054763000460193,0.04910725,0.0999601,2005-2009
4935,103,29628,23072,93618,0.003476441204266235,0.22127717024436344,0.7787228297556366,0.0324324,0.0444444,2005-2009
4936,1025,30409,23845,93619,0.033707126179749414,0.21585714755500018,0.7841428524449998,0.03274861999999999,0.33477524000000003,2005-2009
4937,33,16844,12365,93631,0.0019591545951080504,0.2659107100451199,0.7340892899548801,0.0398996,0.0864189,2005-2009
4938,1587,39439,30745,93635,0.04023935698166789,0.2204416947691371,0.7795583052308629,0.03255248,0.05591572,2005-2009
4939,325,11919,10343,93636,0.027267388203708366,0.13222585787398267,0.8677741421260173,0.054878,0.125,2005-2009
4940,1629,40101,32082,93637,0.040622428368369864,0.19997007555921298,0.800029924440787,0.03212088,0.0703148,2005-2009
4941,1535,49761,41846,93638,0.0308474508148952,0.15906030827354756,0.8409396917264524,0.047902919999999995,0.07009995999999999,2005-2009
4942,354,31575,19279,93654,0.011211401425178147,0.38942201108471897,0.610577988915281,0.0110803,0.0083333,2005-2009
4943,355,35653,23863,93657,0.009957086360194094,0.33068745968081226,0.6693125403191877,0.0297923,0.02759916,2005-2009
4944,733,30700,18721,93662,0.023876221498371337,0.39019543973941373,0.6098045602605863,0.0827398,0.13204725,2005-2009
4945,2887,47850,16218,93702,0.06033437826541275,0.6610658307210031,0.3389341692789969,0.025641,0.0203046,2005-2009
4946,2293,34122,14444,93703,0.06720004689056913,0.5766953871402614,0.4233046128597386,0.0285714,0.032967,2005-2009
4947,1497,26009,17977,93704,0.05755699950017302,0.3088161790149564,0.6911838209850436,0.0467739,0.06980805,2005-2009
4948,4500,38130,20514,93705,0.11801730920535011,0.4619984264358773,0.5380015735641227,0.1015326,0.1384181,2005-2009
4949,7264,39794,16384,93706,0.18254008141930944,0.5882796401467558,0.41172035985324423,0.0981912,0.113924,2005-2009
4950,4139,33114,20400,93710,0.12499245032312617,0.38394636709548835,0.6160536329045116,0.06525020000000001,0.11368204999999999,2005-2009
4951,1791,37630,29017,93711,0.04759500398618124,0.22888652670741427,0.7711134732925857,0.0256192,0.04534315,2005-2009
4952,1562,46153,33095,93720,0.033843953805819775,0.2829285203562065,0.7170714796437935,0.029350299999999996,0.15844054000000002,2005-2009
4953,8944,80455,44554,93722,0.11116773351562985,0.4462245976011435,0.5537754023988565,0.025367960000000002,0.06670274000000001,2005-2009
4954,4274,42618,21510,93726,0.1002862640198977,0.4952836829508658,0.5047163170491342,0.02287395,0.036462049999999996,2005-2009
4955,5638,73671,31345,93727,0.07652943492011782,0.5745272902498948,0.4254727097501052,0.01530628,0.03597972,2005-2009
4956,723,26438,21323,93901,0.027347000529540814,0.19347151826915798,0.806528481730842,0.022733549999999998,0.025641,2005-2009
4957,333,60887,49061,93905,0.005469147765532872,0.1942286530786539,0.8057713469213461,0.0269841,0.0342857,2005-2009
4958,1867,63529,43520,93906,0.02938815344173527,0.3149585228793149,0.6850414771206851,0.01868436,0.023338980000000002,2005-2009
4959,323,21812,15944,93907,0.014808362369337979,0.2690262240968274,0.7309737759031726,0.026858766666666662,0.06828759999999999,2005-2009
4960,89,12954,12152,93923,0.006870464721321599,0.06191137872471819,0.9380886212752818,0.08418914999999999,0.10964915,2005-2009
4961,1494,33760,26703,93940,0.04425355450236967,0.20903436018957344,0.7909656398104266,0.046229425000000005,0.0561826,2005-2009
4962,409,15365,13162,93950,0.02661893914741295,0.14337780670354705,0.856622193296453,0.0800237,0.38333334999999996,2005-2009
4963,3615,34084,19240,93955,0.10606149512967962,0.4355122638188006,0.5644877361811994,0.0358701,0.0706383,2005-2009
4964,852,26679,17085,94002,0.031935229956145283,0.3596086809850444,0.6403913190149556,0.030222199999999998,0.0898039,2005-2009
4965,651,42223,28613,94010,0.015418137034317788,0.3223361674916515,0.6776638325083485,0.0429046,0.106022725,2005-2009
4966,1964,48536,12180,94014,0.040464809625844735,0.7490522498763804,0.2509477501236196,0.029115099999999998,0.03259255,2005-2009
4967,2237,62941,14400,94015,0.035541221143610684,0.7712143118158276,0.22878568818417247,0.0099097,0.00761995,2005-2009
4968,411,18382,14861,94019,0.022358829289522358,0.19154607768469156,0.8084539223153084,0.046353125,0.04830485,2005-2009
4969,53,19737,13601,94022,0.0026853118508385265,0.31088817956123016,0.6891118204387698,0.0414747,0.0526316,2005-2009
4970,2056,40945,30498,94025,0.050213701306630845,0.25514714861399435,0.7448528513860057,0.039253300000000005,0.052245620000000006,2005-2009
4971,291,22203,10718,94030,0.013106336981488989,0.517272440661172,0.4827275593388281,0.029093849999999997,0.0708502,2005-2009
4972,994,33958,19797,94040,0.02927145297131751,0.4170151363448966,0.5829848636551034,0.0515021,0.2,2005-2009
4973,801,29280,17940,94043,0.02735655737704918,0.3872950819672131,0.6127049180327869,0.0176613,0.017150933333333337,2005-2009
4974,1798,38416,24510,94044,0.04680341524364848,0.36198458975426906,0.6380154102457309,0.0124093,0.010919633333333333,2005-2009
4975,788,37667,27621,94061,0.020920168848063293,0.26670560437518254,0.7332943956248175,0.021797466666666668,0.0291144,2005-2009
4976,287,27014,22491,94062,0.010624120826238247,0.1674317020804027,0.8325682979195973,0.032981525,0.06416165,2005-2009
4977,1016,31881,20928,94063,0.031868511025375613,0.3435588595087984,0.6564411404912016,0.0441176,0.04,2005-2009
4978,300,11585,6094,94065,0.02589555459646094,0.4739749676305568,0.5260250323694432,0.02646003333333333,0.0377929,2005-2009
4979,1619,42100,21385,94066,0.03845605700712589,0.4920427553444181,0.5079572446555819,0.012756766666666667,0.008582066666666667,2005-2009
4980,629,29879,23660,94070,0.021051574684561064,0.20813949596706716,0.7918605040329328,0.023543333333333333,0.04370733333333333,2005-2009
4981,2498,66002,25139,94080,0.037847337959455774,0.6191176024968941,0.380882397503106,0.01329566666666667,0.0113592,2005-2009
4982,928,23964,11649,94085,0.03872475379736271,0.5138958437656485,0.48610415623435155,0.0298533,0.0480859,2005-2009
4983,1449,47051,22750,94086,0.03079636989649529,0.5164821151516439,0.48351788484835606,0.019354999999999997,0.028551800000000002,2005-2009
4984,854,55229,26234,94087,0.015462890872548842,0.5249959260533416,0.47500407394665844,0.015467600000000001,0.052658250000000004,2005-2009
4985,2540,24108,10913,94103,0.1053592168574747,0.54732868757259,0.45267131242741,0.046925379999999996,0.014170960000000002,2005-2009
4986,1390,27792,16454,94107,0.050014392630972945,0.4079591249280369,0.5920408750719631,0.02088926,0.01564198,2005-2009
4987,2990,54768,32432,94109,0.054593923458954134,0.40782938942448144,0.5921706105755186,0.1107912,0.09154384,2005-2009
